"STATION","NAME","DATE","PRCP","SN53","SNOW","SX53","TMAX","TMIN","TSUN","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22"
"USC00418201","SEMINOLE, TX US","2010-07-27","0.00",,"0.0",,"88","65",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-07-28","0.00",,"0.0",,"91","64",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-07-29","0.03",,"0.0",,"89","66",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-07-30","0.00",,"0.0",,"85","65",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-07-31","0.00",,"0.0",,"93","65",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-08-01","0.00",,"0.0",,"96","68",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-08-02","0.00",,"0.0",,"98","68",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-08-03","0.00",,"0.0",,"99","66",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-08-04","0.00",,"0.0",,"97","65",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-08-05","0.00",,"0.0",,"96","66",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-08-06","0.00",,"0.0",,"96","68",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-08-07","0.00",,"0.0",,"97","67",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-08-08","0.00",,"0.0",,"98","68",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-08-09","0.00",,"0.0",,"98","67",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-08-10","0.35",,"0.0",,"93","66",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-08-11","0.00",,"0.0",,"94","66",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-08-12","0.00",,"0.0",,"95","71",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-08-13","0.00",,"0.0",,"96","69",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-08-14","0.00",,"0.0",,"98","68",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-08-15","0.00",,"0.0",,"97","70",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-08-16","0.00",,"0.0",,"93","70",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-08-17","0.00",,"0.0",,"95","70",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-08-18","0.03",,"0.0",,"101","69",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-08-19","0.00",,"0.0",,"94","68",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-08-20","0.00",,"0.0",,"96","67",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-08-21","0.15",,"0.0",,"100","69",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-08-22","0.00",,"0.0",,"96","67",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-08-23","0.00",,"0.0",,"95","68",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-08-24","0.00",,"0.0",,"99","67",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-08-25","0.00",,"0.0",,"82","64",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-08-26","0.00",,"0.0",,"82","55",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-08-27","0.00",,"0.0",,"84","54",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-08-28","0.00",,"0.0",,"88","61",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-08-29","0.00",,"0.0",,"90","64",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-08-30","0.00",,"0.0",,"94","67",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-08-31","0.05",,"0.0",,"91","67",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-09-01","0.00",,"0.0",,"91","66",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-09-02","0.00",,"0.0",,"98","65",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-09-03","0.00",,"0.0",,"98","64",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-09-04","0.00",,"0.0",,"79","53",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-09-05","0.00",,"0.0",,"87","53",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-09-06","0.00",,"0.0",,"98","58",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-09-07","0.00",,"0.0",,"96","62",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-09-08","0.00",,"0.0",,"86","61",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-09-09","0.00",,"0.0",,"87","63",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-09-10","0.00",,"0.0",,"96","64",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-09-11","0.00",,"0.0",,"96","57",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-09-12","0.00",,"0.0",,"93","58",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-09-13","0.00",,"0.0",,"88","66",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-09-14","0.00",,"0.0",,"92","66",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-09-15","0.00",,"0.0",,"93","66",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-09-16","0.00",,"0.0",,"96","65",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-09-17","0.07",,"0.0",,"91","61",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-09-18","0.00",,"0.0",,"81","62",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-09-19","0.00",,"0.0",,"85","61",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-09-20","0.00",,"0.0",,"81","61",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-09-21","0.00",,"0.0",,"77","61",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-09-22","0.00",,"0.0",,"86","68",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-09-23","0.02",,"0.0",,"78","68",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-09-24","0.91",,"0.0",,"84","64",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-09-25","0.03",,"0.0",,"82","64",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-09-26","0.02",,"0.0",,"83","61",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-09-27","0.00",,"0.0",,"76","50",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-09-28","0.00",,"0.0",,"83","50",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-09-29","0.00",,"0.0",,"86","56",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-09-30","0.00",,"0.0",,"91","56",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-10-01","0.00",,"0.0",,"85","56",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-10-02","0.00",,"0.0",,"86","55",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-10-03","0.00",,"0.0",,"79","50",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-10-04","0.05",,"0.0",,"63","49",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-10-05","0.00",,"0.0",,"74","49",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-10-06","0.00",,"0.0",,"77","49",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-10-07","0.00",,"0.0",,"80","50",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-10-08","0.00",,"0.0",,"82","51",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-10-09","0.00",,"0.0",,"81","49",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-10-10","0.00",,"0.0",,"88","49",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-10-11","0.00",,"0.0",,"85","48",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-10-12","0.00",,"0.0",,"80","46",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-10-13","0.00",,"0.0",,"79","51",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-10-14","0.00",,"0.0",,"74","47",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-10-15","0.00",,"0.0",,"79","45",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-10-16","0.00",,"0.0",,"84","50",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-10-17","0.00",,"0.0",,"83","47",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-10-18","0.00",,"0.0",,"86","48",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-10-19","0.00",,"0.0",,"85","50",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-10-20","0.00",,"0.0",,"76","49",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-10-21","0.00",,"0.0",,"77","53",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-10-22","0.29",,"0.0",,"76","53",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-10-23","0.00",,"0.0",,"72","52",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-10-24","0.00",,"0.0",,"76","50",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-10-25","0.00",,"0.0",,"77","51",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-10-26","0.00",,"0.0",,"81","47",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-10-27","0.00",,"0.0",,"75","43",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-10-28","0.00",,"0.0",,"74","40",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-10-29","0.00",,"0.0",,"69","36",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-10-30","0.00",,"0.0",,"76","37",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-10-31","0.00",,"0.0",,"89","50",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-11-01","0.00",,"0.0",,"83","44",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-11-02","0.00",,"0.0",,"67","42",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-11-03","0.00",,"0.0",,"68","40",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-11-04","0.00",,"0.0",,"71","40",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-11-05","0.00",,"0.0",,"62","35",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-11-06","0.00",,"0.0",,"70","33",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-11-07","0.00",,"0.0",,"76","37",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-11-08","0.00",,"0.0",,"77","36",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-11-09","0.00",,"0.0",,"80","38",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-11-10","0.00",,"0.0",,"76","35",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-11-11","0.00",,"0.0",,"68","34",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-11-12","0.00",,"0.0",,"75","41",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-11-13","0.00",,"0.0",,"51","26",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-11-14","0.00",,"0.0",,"57","26",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-11-15","0.00",,"0.0",,"66","29",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-11-16","0.00",,"0.0",,"62","32",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-11-17","0.00",,"0.0",,"64","31",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-11-18","0.00",,"0.0",,"59","25",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-11-19","0.00",,"0.0",,"63","26",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-11-20","0.00",,"0.0",,"74","35",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-11-21","0.00",,"0.0",,"78","43",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-11-22","0.00",,"0.0",,"76","43",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-11-23","0.00",,"0.0",,"73","34",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-11-24","0.00",,"0.0",,"70","30",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-11-25","0.00",,"0.0",,"73","33",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-11-26","0.00",,"0.0",,"45","18",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-11-27","0.00",,"0.0",,"54","18",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-11-28","0.00",,"0.0",,"60","26",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-11-29","0.00",,"0.0",,"69","28",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-11-30","0.00",,"0.0",,"52","22",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-12-01","0.00",,"0.0",,"48","20",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-12-02","0.00",,"0.0",,"64","23",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-12-03","0.00",,"0.0",,"73","32",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-12-04","0.00",,"0.0",,"77","35",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-12-05","0.00",,"0.0",,"55","28",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-12-06","0.00",,"0.0",,"47","24",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-12-07","0.00",,"0.0",,"51","23",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-12-08","0.00",,"0.0",,"67","27",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-12-09","0.00",,"0.0",,"59","26",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-12-10","0.00",,"0.0",,"72","31",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-12-11","0.00",,"0.0",,"71","32",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-12-12","0.00",,"0.0",,"55","24",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-12-13","0.00",,"0.0",,"48","24",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-12-14","0.00",,"0.0",,"71","30",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-12-15","0.00",,"0.0",,"77","33",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-12-16","0.00",,"0.0",,"77","34",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-12-17","0.00",,"0.0",,"52","32",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-12-18","0.00",,"0.0",,"44","23",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-12-19","0.00",,"0.0",,"58","25",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-12-20","0.00",,"0.0",,"70","36",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-12-21","0.00",,"0.0",,"73","45",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-12-22","0.00",,"0.0",,"75","34",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-12-23","0.00",,"0.0",,"43","33",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-12-24","0.00",,"0.0",,"46","37",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-12-25","0.00",,"0.0",,"48","24",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-12-26","0.00",,"0.0",,"49","24",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-12-27","0.00",,"0.0",,"55","23",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-12-28","0.00",,"0.0",,"62","27",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-12-29","0.00",,"0.0",,"54","31",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-12-30","0.00",,"0.0",,"65","31",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2010-12-31","0.00",,"0.0",,"65","31",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2011-01-01","0.00",,"0.0",,"43","20",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2011-01-02","0.00",,"0.0",,"44","16",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2011-01-03","0.00",,"0.0",,"52","18",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2011-01-04","0.00",,"0.0",,"57","25",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2011-01-05","0.00",,"0.0",,"56","21",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2011-01-06","0.00",,"0.0",,"61","31",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2011-01-07","0.00",,"0.0",,"56","29",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2011-01-08","0.00",,"0.0",,"62","26",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2011-01-09","0.00",,"0.0",,"57","28",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2011-01-10","0.00",,"0.0",,"63","26",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2011-01-11","0.00",,"0.0",,"46","12",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2011-01-12","0.00",,"0.0",,"37","11",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2011-01-13","0.00",,"0.0",,"32","15",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2011-01-14","0.00",,"0.0",,"51","15",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2011-01-15","0.00",,"0.0",,"61","22",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2011-01-16","0.00",,"0.0",,"57","27",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2011-01-17","0.00",,"0.0",,"58","27",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2011-01-18","0.00",,"0.0",,"77","34",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2011-01-19","0.00",,"0.0",,"64","34",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2011-01-20","0.00",,"0.0",,"72","29",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2011-01-21","0.00",,"0.0",,"41","23",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2011-01-22","0.00",,"0.0",,"62","23",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2011-01-23","0.00",,"0.0",,"67","26",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2011-01-24","0.00",,"0.0",,"52","27",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2011-01-25","0.00",,"0.0",,"60","25",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2011-01-26","0.00",,"0.0",,"50","21",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2011-01-27","0.00",,"0.0",,"54","23",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2011-01-28","0.00",,"0.0",,"61","25",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2011-01-29","0.00",,"0.0",,"68","26",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2011-01-30","0.00",,"0.0",,"70","28",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2011-01-31","0.00",,"0.0",,"56","32",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2011-02-01","0.11",,"1.0",,"69","11",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2011-02-02","0.03",,"0.0",,"18","2",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2011-02-03","0.06",,"0.5",,"11","2",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2011-02-04","0.00",,"0.0",,"17","5",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2011-02-05","0.00",,"0.0",,"38","4",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2011-02-06","0.00",,"0.0",,"57","26",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2011-02-07","0.15",,,,"40","21",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2011-02-08","0.00",,"0.0",,"49","20",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2011-02-09","0.00",,"0.0",,"66","7",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2011-02-10","0.00",,"0.0",,"27","8",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2011-02-11","0.00",,"0.0",,"44","7",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2011-02-12","0.00",,"0.0",,"59","15",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2011-02-13","0.00",,"0.0",,"63","21",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2011-02-14","0.00",,"0.0",,"75","29",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2011-02-15","0.00",,"0.0",,"65","36",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2011-02-16","0.00",,"0.0",,"79","37",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2011-02-17","0.00",,"0.0",,"84","41",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2011-02-18","0.00",,"0.0",,"80","43",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2011-02-19","0.00",,"0.0",,"78","42",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2011-02-20","0.00",,"0.0",,"75","45",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2011-02-21","0.00",,"0.0",,"78","44",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2011-02-22","0.00",,"0.0",,"67","32",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2011-02-23","0.00",,"0.0",,"66","33",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2011-02-24","0.00",,"0.0",,"77","48",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2011-02-25","0.00",,"0.0",,"60","27",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2011-02-26","0.00",,"0.0",,"79","27",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2011-02-27","0.00",,"0.0",,"80","34",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2011-02-28","0.00",,"0.0",,"77","36",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2011-03-01","0.00",,"0.0",,"77","33",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2011-03-02","0.00",,"0.0",,"73","33",,,,,,,,,,,,,,,,,,,,,
"USC00418201","SEMINOLE, TX US","2011-03-03","0.00",,"0.0",,"80","33",,,,,,,,,,,,,,,,,,,,,
